"","CollabGroup","Year","Value","source","iso3c","iso2c","TotalValue","Percentage"
"109352","France-Malaysia",2014,2,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2599287,7.69441773840288e-05
"109353","France-Malaysia",2015,25,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2562487,0.000975614705557531
"109354","France-Malaysia",2016,25,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2606936,0.000958980197442515
"109355","France-Malaysia",2017,16,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2722142,0.000587772423334271
"109356","France-Malaysia",2018,24,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2750178,0.000872670787127233
"109357","France-Malaysia",2019,12,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2861304,0.000419389201566838
"109358","France-Malaysia",2020,28,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2819039,0.000993246280026633
"109359","France-Malaysia",2021,4,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2932339,0.000136409876211448
"109360","France-Malaysia",2022,41,"absolute_counting_colabs_totalSpace","FRA-MYS",NA,2960168,0.00138505652381892
"109361","France-Malaysia-Pakistan",2020,21,"absolute_counting_colabs_totalSpace","FRA-MYS-PAK",NA,2819039,0.000744934710019975
"109362","France-Malaysia-Thailand-Vietnam",2018,3,"absolute_counting_colabs_totalSpace","FRA-MYS-THA-VNM",NA,2750178,0.000109083848390904
"109363","France-Malaysia-United States",2014,2,"absolute_counting_colabs_totalSpace","FRA-MYS-USA",NA,2599287,7.69441773840288e-05
"109364","France-Malaysia-Vietnam",1999,7,"absolute_counting_colabs_totalSpace","FRA-MYS-VNM",NA,1241217,0.00056396262700237
"109365","France-New Caledonia",1984,18,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,671670,0.00267988744472732
"109366","France-New Caledonia",1985,5,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,704006,0.000710221219705514
"109367","France-New Caledonia",1986,5,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,672378,0.000743629327550872
"109368","France-New Caledonia",1987,2,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,743929,0.000268842860004113
"109369","France-New Caledonia",1992,4,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,893761,0.000447546939282426
"109370","France-New Caledonia",1994,12,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,882457,0.00135983962957968
"109371","France-New Caledonia",1996,8,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,1152504,0.000694140757862879
"109372","France-New Caledonia",1997,1,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,1182320,8.45794708708302e-05
"109373","France-New Caledonia",2001,7,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,1343056,0.000521199413874031
"109374","France-New Caledonia",2002,4,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,1400151,0.000285683472711158
"109375","France-New Caledonia",2003,9,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,1474230,0.00061048818705358
"109376","France-New Caledonia",2004,4,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,1537682,0.000260131808787513
"109377","France-New Caledonia",2013,1,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,2550387,3.92097356205156e-05
"109378","France-New Caledonia",2014,1,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,2599287,3.84720886920144e-05
"109379","France-New Caledonia",2015,9,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,2562487,0.000351221294000711
"109380","France-New Caledonia",2016,17,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,2606936,0.00065210653426091
"109381","France-New Caledonia",2017,14,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,2722142,0.000514300870417487
"109382","France-New Caledonia",2022,2,"absolute_counting_colabs_totalSpace","FRA-NCL",NA,2960168,6.75637328692155e-05
"109383","France-New Caledonia-New Zealand",2010,9,"absolute_counting_colabs_totalSpace","FRA-NCL-NZL",NA,2186977,0.000411526961646144
"109384","France-New Caledonia-Senegal",2017,155,"absolute_counting_colabs_totalSpace","FRA-NCL-SEN",NA,2722142,0.00569404535105075
"109385","France-New Caledonia-Vietnam",2016,18,"absolute_counting_colabs_totalSpace","FRA-NCL-VNM",NA,2606936,0.000690465742158611
"109386","France-Niger",1995,1,"absolute_counting_colabs_totalSpace","FRA-NER",NA,931356,0.000107370328853843
"109387","France-Niger",2000,32,"absolute_counting_colabs_totalSpace","FRA-NER",NA,1326695,0.00241200878875702
"109388","France-Niger",2001,1,"absolute_counting_colabs_totalSpace","FRA-NER",NA,1343056,7.44570591248615e-05
"109389","France-Niger",2002,2,"absolute_counting_colabs_totalSpace","FRA-NER",NA,1400151,0.000142841736355579
"109390","France-Niger",2004,2,"absolute_counting_colabs_totalSpace","FRA-NER",NA,1537682,0.000130065904393756
"109391","France-Niger",2011,5,"absolute_counting_colabs_totalSpace","FRA-NER",NA,2306464,0.000216782052527158
"109392","France-Niger",2013,9,"absolute_counting_colabs_totalSpace","FRA-NER",NA,2550387,0.000352887620584641
"109393","France-Niger",2014,14,"absolute_counting_colabs_totalSpace","FRA-NER",NA,2599287,0.000538609241688201
"109394","France-Niger",2020,11,"absolute_counting_colabs_totalSpace","FRA-NER",NA,2819039,0.000390203895724749
"109395","France-Nigeria",1992,7,"absolute_counting_colabs_totalSpace","FRA-NGA",NA,893761,0.000783207143744245
"109396","France-Nigeria",1994,3,"absolute_counting_colabs_totalSpace","FRA-NGA",NA,882457,0.000339959907394921
"109397","France-Nigeria",1995,16,"absolute_counting_colabs_totalSpace","FRA-NGA",NA,931356,0.00171792526166149
"109398","France-Nigeria",1996,1,"absolute_counting_colabs_totalSpace","FRA-NGA",NA,1152504,8.67675947328599e-05
"109399","France-Nigeria",1997,1,"absolute_counting_colabs_totalSpace","FRA-NGA",NA,1182320,8.45794708708302e-05
"109400","France-Nigeria-Sweden",1996,4,"absolute_counting_colabs_totalSpace","FRA-NGA-SWE",NA,1152504,0.00034707037893144
"109401","France-Nigeria-Senegal-South Africa",2010,1,"absolute_counting_colabs_totalSpace","FRA-NGA-SEN-ZAF",NA,2186977,4.57252179606827e-05
"109402","France-Nigeria-United States",2013,25,"absolute_counting_colabs_totalSpace","FRA-NGA-USA",NA,2550387,0.000980243390512891
"109403","France-Nigeria-United States",2015,7,"absolute_counting_colabs_totalSpace","FRA-NGA-USA",NA,2562487,0.000273172117556109
"109404","France-Nicaragua",2005,6,"absolute_counting_colabs_totalSpace","FRA-NIC",NA,1597342,0.000375624005378936
"109405","France-Netherlands",1981,5,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,673793,0.000742067667666479
"109406","France-Netherlands",1982,13,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,645051,0.00201534452314623
"109407","France-Netherlands",1983,13,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,671623,0.00193560970961388
"109408","France-Netherlands",1984,11,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,671670,0.00163770899400003
"109409","France-Netherlands",1985,31,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,704006,0.00440337156217419
"109410","France-Netherlands",1986,15,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,672378,0.00223088798265262
"109411","France-Netherlands",1987,1,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,743929,0.000134421430002057
"109412","France-Netherlands",1988,17,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,793726,0.00214179704331218
"109413","France-Netherlands",1989,11,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,778102,0.00141369640484152
"109414","France-Netherlands",1990,2,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,839793,0.000238153926027009
"109415","France-Netherlands",1991,1,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,823192,0.000121478342841038
"109416","France-Netherlands",1992,15,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,893761,0.0016783010223091
"109417","France-Netherlands",1993,15,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,868981,0.00172615972040816
"109418","France-Netherlands",1994,28,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,882457,0.00317295913568593
"109419","France-Netherlands",1995,21,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,931356,0.00225477690593071
"109420","France-Netherlands",1996,18,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1152504,0.00156181670519148
"109421","France-Netherlands",1997,24,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1182320,0.00202990730089993
"109422","France-Netherlands",1998,130,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1224109,0.0106199693001195
"109423","France-Netherlands",1999,62,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1241217,0.00499509755344956
"109424","France-Netherlands",2000,32,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1326695,0.00241200878875702
"109425","France-Netherlands",2001,46,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1343056,0.00342502471974363
"109426","France-Netherlands",2002,51,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1400151,0.00364246427706726
"109427","France-Netherlands",2003,11,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1474230,0.000746152228621043
"109428","France-Netherlands",2004,21,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1537682,0.00136569199613444
"109429","France-Netherlands",2005,36,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1597342,0.00225374403227361
"109430","France-Netherlands",2006,24,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1660401,0.00144543396444594
"109431","France-Netherlands",2007,2,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1695677,0.000117946991083797
"109432","France-Netherlands",2008,80,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1793021,0.00446174361594203
"109433","France-Netherlands",2009,62,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,1947736,0.00318318293649653
"109434","France-Netherlands",2010,73,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2186977,0.00333794091112984
"109435","France-Netherlands",2011,32,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2306464,0.00138740513617381
"109436","France-Netherlands",2012,40,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2340287,0.0017091920777238
"109437","France-Netherlands",2013,75,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2550387,0.00294073017153867
"109438","France-Netherlands",2014,24,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2599287,0.000923330128608345
"109439","France-Netherlands",2015,44,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2562487,0.00171708188178125
"109440","France-Netherlands",2016,43,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2606936,0.00164944593960113
"109441","France-Netherlands",2017,20,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2722142,0.000734715529167839
"109442","France-Netherlands",2018,48,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2750178,0.00174534157425447
"109443","France-Netherlands",2019,6,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2861304,0.000209694600783419
"109444","France-Netherlands",2020,32,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2819039,0.00113513860574472
"109445","France-Netherlands",2021,78,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2932339,0.00265999258612323
"109446","France-Netherlands",2022,96,"absolute_counting_colabs_totalSpace","FRA-NLD",NA,2960168,0.00324305917772235
"109447","France-Netherlands-Norway",1992,20,"absolute_counting_colabs_totalSpace","FRA-NLD-NOR",NA,893761,0.00223773469641213
"109448","France-Netherlands-Norway",2003,1,"absolute_counting_colabs_totalSpace","FRA-NLD-NOR",NA,1474230,6.78320207837312e-05
"109449","France-Netherlands-Norway-Sweden",2007,1,"absolute_counting_colabs_totalSpace","FRA-NLD-NOR-SWE",NA,1695677,5.89734955418986e-05
"109450","France-Netherlands-Norway-Ukraine",2003,1,"absolute_counting_colabs_totalSpace","FRA-NLD-NOR-UKR",NA,1474230,6.78320207837312e-05
"109451","France-Netherlands-Poland",1990,1,"absolute_counting_colabs_totalSpace","FRA-NLD-POL",NA,839793,0.000119076963013505
"109452","France-Netherlands-Poland",1998,3,"absolute_counting_colabs_totalSpace","FRA-NLD-POL",NA,1224109,0.000245076214618143
"109453","France-Netherlands-Poland",2001,1,"absolute_counting_colabs_totalSpace","FRA-NLD-POL",NA,1343056,7.44570591248615e-05
"109454","France-Netherlands-Poland",2007,28,"absolute_counting_colabs_totalSpace","FRA-NLD-POL",NA,1695677,0.00165125787517316
"109455","France-Netherlands-Poland",2011,1,"absolute_counting_colabs_totalSpace","FRA-NLD-POL",NA,2306464,4.33564105054317e-05
"109456","France-Netherlands-Poland",2021,10,"absolute_counting_colabs_totalSpace","FRA-NLD-POL",NA,2932339,0.000341024690528619
"109457","France-Netherlands-Poland-Unknown",1989,2,"absolute_counting_colabs_totalSpace","FRA-NLD-POL",NA,778102,0.000257035709971186
"109458","France-Netherlands-Portugal-United States",2000,1,"absolute_counting_colabs_totalSpace","FRA-NLD-PRT-USA",NA,1326695,7.5375274648657e-05
"109459","France-Netherlands-Romania",2005,3,"absolute_counting_colabs_totalSpace","FRA-NLD-ROU",NA,1597342,0.000187812002689468
"109460","France-Netherlands-Romania",2020,1,"absolute_counting_colabs_totalSpace","FRA-NLD-ROU",NA,2819039,3.54730814295226e-05
"109461","France-Netherlands-Russia",1999,3,"absolute_counting_colabs_totalSpace","FRA-NLD-RUS",NA,1241217,0.000241698268715301
"109462","France-Netherlands-Russia",2000,7,"absolute_counting_colabs_totalSpace","FRA-NLD-RUS",NA,1326695,0.000527626922540599
"109463","France-Netherlands-Saudi Arabia",2020,1,"absolute_counting_colabs_totalSpace","FRA-NLD-SAU",NA,2819039,3.54730814295226e-05
"109464","France-Netherlands-Sweden",1985,3,"absolute_counting_colabs_totalSpace","FRA-NLD-SWE",NA,704006,0.000426132731823308
"109465","France-Netherlands-Sweden",1988,3,"absolute_counting_colabs_totalSpace","FRA-NLD-SWE",NA,793726,0.000377964184113913
"109466","France-Netherlands-Sweden",1998,26,"absolute_counting_colabs_totalSpace","FRA-NLD-SWE",NA,1224109,0.0021239938600239
"109467","France-Netherlands-Sweden",2015,1,"absolute_counting_colabs_totalSpace","FRA-NLD-SWE",NA,2562487,3.90245882223012e-05
"109468","France-Netherlands-Sweden",2018,2,"absolute_counting_colabs_totalSpace","FRA-NLD-SWE",NA,2750178,7.27225655939361e-05
"109469","France-Netherlands-Thailand",2004,3,"absolute_counting_colabs_totalSpace","FRA-NLD-THA",NA,1537682,0.000195098856590634
"109470","France-Netherlands-Thailand",2005,5,"absolute_counting_colabs_totalSpace","FRA-NLD-THA",NA,1597342,0.000313020004482446
"109471","France-Netherlands-Thailand",2013,14,"absolute_counting_colabs_totalSpace","FRA-NLD-THA",NA,2550387,0.000548936298687219
"109472","France-Netherlands-Taiwan-Vietnam",2003,2,"absolute_counting_colabs_totalSpace","FRA-NLD-TWN-VNM",NA,1474230,0.000135664041567462
"109473","France-Netherlands-United States",1991,7,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,823192,0.000850348399887268
"109474","France-Netherlands-United States",1992,4,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,893761,0.000447546939282426
"109475","France-Netherlands-United States",1997,2,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,1182320,0.00016915894174166
"109476","France-Netherlands-United States",2003,8,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,1474230,0.000542656166269849
"109477","France-Netherlands-United States",2008,16,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,1793021,0.000892348723188407
"109478","France-Netherlands-United States",2015,4,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,2562487,0.000156098352889205
"109479","France-Netherlands-United States",2019,6,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,2861304,0.000209694600783419
"109480","France-Netherlands-United States",2020,2,"absolute_counting_colabs_totalSpace","FRA-NLD-USA",NA,2819039,7.09461628590452e-05
"109481","France-Norway",1982,5,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,645051,0.000775132508902397
"109482","France-Norway",1983,1,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,671623,0.000148893054585683
"109483","France-Norway",1987,4,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,743929,0.000537685720008227
"109484","France-Norway",1993,3,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,868981,0.000345231944081631
"109485","France-Norway",1995,2,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,931356,0.000214740657707686
"109486","France-Norway",1997,2,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1182320,0.00016915894174166
"109487","France-Norway",2000,5,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1326695,0.000376876373243285
"109488","France-Norway",2001,8,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1343056,0.000595656472998892
"109489","France-Norway",2002,8,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1400151,0.000571366945422315
"109490","France-Norway",2003,2,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1474230,0.000135664041567462
"109491","France-Norway",2004,3,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1537682,0.000195098856590634
"109492","France-Norway",2005,7,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1597342,0.000438228006275425
"109493","France-Norway",2006,1,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1660401,6.02264151852474e-05
"109494","France-Norway",2007,13,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1695677,0.000766655442044682
"109495","France-Norway",2008,11,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1793021,0.00061348974719203
"109496","France-Norway",2009,2,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,1947736,0.000102683320532146
"109497","France-Norway",2010,33,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,2186977,0.00150893219270253
"109498","France-Norway",2011,3,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,2306464,0.000130069231516295
"109499","France-Norway",2012,9,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,2340287,0.000384568217487855
"109500","France-Norway",2013,11,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,2550387,0.000431307091825672
"109501","France-Norway",2014,12,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,2599287,0.000461665064304173
"109502","France-Norway",2015,51,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,2562487,0.00199025399933736
"109503","France-Norway",2016,33,"absolute_counting_colabs_totalSpace","FRA-NOR",NA,2606936,0.00126585386062412
